"id";"COMPOSIZIONE";"cl";"SEL";"ncol";"ccol";"nart";"Descrizione";"Collezione";"PRE";"PREC";"PRO";"PROC";"VEND";"VENDC";"LANC";"CONQ";"VA";"PIU";"DAOF";"FIL";"COL";"LF";"CQF";"VAS";"DAORDFINALE";"query per fronitore_PF";"MAGCF";"MAGC";"CLIENTE1";"ORDINE1";"CLIENTE2";"ORDINE2";"CLIENTE3";"ORDINE3";"CLIENTE4";"ORDINE4";"ORDTOT";"CARICA";"ORD";"ORM";"ORS";"RES";"OT";"SommaDiDAARR";"CARICAF";"ORDF";"ORMF";"ORSF";"RESF";"OTF";"DAARF";"clie";"Espr1";"cl2";"DAARFORN";"OTFORN";"CARICAFORN";"PV";"PPRO";"PPRE";"pv1";"ppre1"
"A5.FAC.064.B01DIFNC";"100%VI";"DESIGNTEX";-1;9002602;"A5.FAC.064.B01";9002600;"100%Viscose nm2/30";"DIFNC";243,90;800,00;243,90;800,00;243,90;800,00;;;;0,00;244,90;"A5.FAC.064";"B01";0,00;0,00;0,00;2539,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DESIGNTEX";;;;;;;;
"A5.FAC.064.E11DIFNC";"100%VI";"DESIGNTEX";-1;9002605;"A5.FAC.064.E11";9002600;"100%Viscose nm2/30";"DIFNC";243,90;800,00;243,90;800,00;243,90;800,00;;;;0,00;244,90;"A5.FAC.064";"E11";0,00;0,00;0,00;2539,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DESIGNTEX";;;;;;;;
"A5.FAC.064.KF7DIFNC";"100%VI";"DESIGNTEX";-1;9002609;"A5.FAC.064.KF7";9002600;"100%Viscose nm2/30";"DIFNC";243,90;800,00;243,90;800,00;243,90;800,00;;;;0,00;244,90;"A5.FAC.064";"KF7";0,00;0,00;0,00;2539,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DESIGNTEX";;;;;;;;
"A5.FAC.064.N99DIFNC";"100%VI";"DESIGNTEX";-1;9002612;"A5.FAC.064.N99";9002600;"100%Viscose nm2/30";"DIFNC";487,80;1600,00;487,80;1600,00;487,80;1600,00;;;;0,00;488,80;"A5.FAC.064";"N99";0,00;0,00;0,00;2539,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DESIGNTEX";;;;;;;;
"A5.FAC.064.RB6DIFNC";"100%VI";"DESIGNTEX";-1;9002614;"A5.FAC.064.RB6";9002600;"100%Viscose nm2/30";"DIFNC";182,92;600,00;182,92;600,00;182,92;600,00;;;;0,00;183,92;"A5.FAC.064";"RB6";0,00;0,00;0,00;2539,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DESIGNTEX";;;;;;;;
"A5.FAC.064.SE3DIFNC";"100%VI";"DESIGNTEX";-1;9002617;"A5.FAC.064.SE3";9002600;"100%Viscose nm2/30";"DIFNC";213,41;700,00;213,41;700,00;213,41;700,00;;;;0,00;214,41;"A5.FAC.064";"SE3";0,00;0,00;0,00;2539,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DESIGNTEX";;;;;;;;
"A5.FAC.064.U48DIFNC";"100%VI";"DESIGNTEX";-1;9002618;"A5.FAC.064.U48";9002600;"100%Viscose nm2/30";"DIFNC";487,80;1600,00;487,80;1600,00;487,80;1600,00;;;;0,00;488,80;"A5.FAC.064";"U48";0,00;0,00;0,00;2539,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DESIGNTEX";;;;;;;;
"A5.FAC.064.Y79DIFNC";"100%VI";"DESIGNTEX";-1;9002619;"A5.FAC.064.Y79";9002600;"100%Viscose nm2/30";"DIFNC";182,92;600,00;182,92;600,00;182,92;600,00;;;;0,00;183,92;"A5.FAC.064";"Y79";0,00;0,00;0,00;2539,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DESIGNTEX";;;;;;;;
"A5.FAC.064.Z79DIFNC";"100%VI";"DESIGNTEX";-1;9002620;"A5.FAC.064.Z79";9002600;"100%Viscose nm2/30";"DIFNC";243,90;800,00;243,90;800,00;243,90;800,00;;;;0,00;244,90;"A5.FAC.064";"Z79";0,00;0,00;0,00;2539,50;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DESIGNTEX";;;;;;;;
"A5.FAC.066.B01DIFNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8990152;"A5.FAC.066.B01";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"DIFNC";124,63;500,00;124,63;500,00;124,63;500,00;;;;0,00;125,63;"A5.FAC.066";"B01";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.066.EA0LIMNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8817043;"A5.FAC.066.EA0";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"LIMNC";857,16;2562,00;857,16;2562,00;857,16;2562,00;;;;0,00;858,16;"A5.FAC.066";"EA0";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.066.EF2LIMNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8817044;"A5.FAC.066.EF2";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"LIMNC";558,45;1966,00;558,45;1966,00;558,45;1966,00;;;;0,00;559,45;"A5.FAC.066";"EF2";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.066.N11LIMNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8817046;"A5.FAC.066.N11";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"LIMNC";499,39;1801,00;499,39;1801,00;499,39;1801,00;;;;0,00;500,39;"A5.FAC.066";"N11";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.066.N18DIFNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8990153;"A5.FAC.066.N18";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"DIFNC";124,63;500,00;124,63;500,00;124,63;500,00;;;;0,00;125,63;"A5.FAC.066";"N18";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.066.N99DIFNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8817047;"A5.FAC.066.N99";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"DIFNC";149,55;600,00;149,55;600,00;149,55;600,00;;;;0,00;719,43;"A5.FAC.066";"N99";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.066.N99LIMNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8817047;"A5.FAC.066.N99";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"LIMNC";568,87;1976,00;568,87;1976,00;568,87;1976,00;;;;0,00;719,43;"A5.FAC.066";"N99";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.066.RD4LIMNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8819742;"A5.FAC.066.RD4";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"LIMNC";530,25;1837,00;530,25;1837,00;530,25;1837,00;;;;0,00;531,25;"A5.FAC.066";"RD4";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.066.SH6LIMNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8817048;"A5.FAC.066.SH6";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"LIMNC";13,67;158,00;13,67;158,00;13,67;158,00;;;;0,00;14,67;"A5.FAC.066";"SH6";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.066.UD8DIFNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8990154;"A5.FAC.066.UD8";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"DIFNC";149,55;600,00;149,55;600,00;149,55;600,00;;;;0,00;150,55;"A5.FAC.066";"UD8";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.066.Z4ALIMNC";"53%PL + 19%PC + 19%PA + 5%WO + 4%MZ";"DONGQI";-1;8817049;"A5.FAC.066.Z4A";8817041;"LIGHT WOOL + LUREX NM 1/18.5";"LIMNC";659,33;2127,00;659,33;2127,00;659,33;2127,00;;;;0,00;660,33;"A5.FAC.066";"Z4A";0,00;0,00;0,00;4245,52;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.067.BB7MMFNC";"100%CO";"MODEFASHION-CN";-1;8887138;"A5.FAC.067.BB7";8841988;"MAGLIA A RETE 100%CO";"MMFNC";375,66;1350,00;375,66;1350,00;375,66;1350,00;;;;0,00;376,66;"A5.FAC.067";"BB7";0,00;0,00;0,00;749,55;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"MODEFASHION-CN";;;;364,72;364,72;364,72;364,72;364,72
"A5.FAC.067.M01MMFNC";"100%CO";"MODEFASHION-CN";-1;8843737;"A5.FAC.067.M01";8841988;"MAGLIA A RETE 100%CO";"MMFNC";206,13;462,00;206,13;462,00;206,13;462,00;;;;0,00;207,13;"A5.FAC.067";"M01";0,00;0,00;0,00;749,55;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"MODEFASHION-CN";;;;;;;;
"A5.FAC.067.N99MMFNC";"100%CO";"MODEFASHION-CN";-1;8841990;"A5.FAC.067.N99";8841988;"MAGLIA A RETE 100%CO";"MMFNC";164,75;1350,00;164,75;1350,00;164,75;1350,00;;;;0,00;165,75;"A5.FAC.067";"N99";0,00;0,00;0,00;749,55;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"MODEFASHION-CN";;;;159,96;159,96;159,96;159,96;159,96
"A5.FAC.070.AB0LIMNC";"100%VI";"REDLAND-BD";-1;8817051;"A5.FAC.070.AB0";8817050;"2/30 100% Viscose";"LIMNC";550,17;2170,00;550,17;2170,00;550,17;2170,00;;;;0,00;551,17;"A5.FAC.070";"AB0";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.070.BM0LIMNC";"100%VI";"REDLAND-BD";-1;8817052;"A5.FAC.070.BM0";8817050;"2/30 100% Viscose";"LIMNC";642,75;5865,00;642,75;5865,00;642,75;5865,00;;;;0,00;643,75;"A5.FAC.070";"BM0";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.070.EB1LIMNC";"100%VI";"REDLAND-BD";-1;8817054;"A5.FAC.070.EB1";8817050;"2/30 100% Viscose";"LIMNC";383,14;1494,00;383,14;1494,00;383,14;1494,00;;;;0,00;384,14;"A5.FAC.070";"EB1";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.070.EUALIMNC";"100%VI";"REDLAND-BD";-1;8817055;"A5.FAC.070.EUA";8817050;"2/30 100% Viscose";"LIMNC";1091,29;4353,00;1091,29;4353,00;1091,29;4353,00;;;;0,00;1092,29;"A5.FAC.070";"EUA";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.070.HE7LIMNC";"100%VI";"REDLAND-BD";-1;8817056;"A5.FAC.070.HE7";8817050;"2/30 100% Viscose";"LIMNC";615,19;2430,00;615,19;2430,00;615,19;2430,00;;;;0,00;616,19;"A5.FAC.070";"HE7";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.070.M00LIMNC";"100%VI";"REDLAND-BD";-1;8817057;"A5.FAC.070.M00";8817050;"2/30 100% Viscose";"LIMNC";415,51;1771,00;415,51;1771,00;415,51;1771,00;;;;0,00;416,51;"A5.FAC.070";"M00";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.070.MB5LIMNC";"100%VI";"REDLAND-BD";-1;8817058;"A5.FAC.070.MB5";8817050;"2/30 100% Viscose";"LIMNC";376,17;1461,00;376,17;1461,00;376,17;1461,00;;;;0,00;377,17;"A5.FAC.070";"MB5";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.070.N99LIMNC";"100%VI";"REDLAND-BD";-1;8817059;"A5.FAC.070.N99";8817050;"2/30 100% Viscose";"LIMNC";2468,03;10535,00;2468,03;10535,00;2468,03;10535,00;;;;0,00;2469,03;"A5.FAC.070";"N99";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.070.R71LIMNC";"100%VI";"REDLAND-BD";-1;8817060;"A5.FAC.070.R71";8817050;"2/30 100% Viscose";"LIMNC";275,70;1064,00;275,70;1064,00;275,70;1064,00;;;;0,00;276,70;"A5.FAC.070";"R71";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.070.RG0LIMNC";"100%VI";"REDLAND-BD";-1;8817061;"A5.FAC.070.RG0";8817050;"2/30 100% Viscose";"LIMNC";1138,84;4915,00;1138,84;4915,00;1138,84;4915,00;;;;0,00;1139,84;"A5.FAC.070";"RG0";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.070.ZA2LIMNC";"100%VI";"REDLAND-BD";-1;8817063;"A5.FAC.070.ZA2";8817050;"2/30 100% Viscose";"LIMNC";692,23;2726,00;692,23;2726,00;692,23;2726,00;;;;0,00;693,23;"A5.FAC.070";"ZA2";0,00;0,00;0,00;8660,07;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"REDLAND-BD";;;;;;;;
"A5.FAC.089.B01DIFNC";"100%VI";"FASHIONTREND";-1;8996177;"A5.FAC.089.B01";8996176;"100% Viscose nm 2/30";"DIFNC";177,67;500,00;177,67;500,00;177,67;500,00;;;;0,00;178,67;"A5.FAC.089";"B01";0,00;0,00;0,00;1093,22;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"FASHIONTREND";;;;;;;;
"A5.FAC.089.E69DIFNC";"100%VI";"FASHIONTREND";-1;8996178;"A5.FAC.089.E69";8996176;"100% Viscose nm 2/30";"DIFNC";288,91;1500,00;288,91;1500,00;288,91;1500,00;;;;0,00;289,91;"A5.FAC.089";"E69";0,00;0,00;0,00;1093,22;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"FASHIONTREND";;;;;;;;
"A5.FAC.089.N99DIFNC";"100%VI";"FASHIONTREND";-1;8996179;"A5.FAC.089.N99";8996176;"100% Viscose nm 2/30";"DIFNC";177,67;500,00;177,67;500,00;177,67;500,00;;;;0,00;178,67;"A5.FAC.089";"N99";0,00;0,00;0,00;1093,22;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"FASHIONTREND";;;;;;;;
"A5.FAC.089.UD1DIFNC";"100%VI";"FASHIONTREND";-1;8996180;"A5.FAC.089.UD1";8996176;"100% Viscose nm 2/30";"DIFNC";444,96;2000,00;444,96;2000,00;444,96;2000,00;;;;0,00;445,96;"A5.FAC.089";"UD1";0,00;0,00;0,00;1093,22;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"FASHIONTREND";;;;;;;;
"A5.FAC.090.N9MDCINC";"50%PA + 40%VI + 5%WO + 5%WS";"DONGQI";-1;8951533;"A5.FAC.090.N9M";8951528;"50% PA, 40% VI, 5% WO 5% WS nm 2/28";"DCINC";1,23;600,00;1,23;600,00;1,23;600,00;;;;0,00;2,23;"A5.FAC.090";"N9M";0,00;0,00;0,00;4,47;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.090.Y6BDCINC";"50%PA + 40%VI + 5%WO + 5%WS";"DONGQI";-1;8952283;"A5.FAC.090.Y6B";8951528;"50% PA, 40% VI, 5% WO 5% WS nm 2/28";"DCINC";1,23;600,00;1,23;600,00;1,23;600,00;;;;0,00;2,23;"A5.FAC.090";"Y6B";0,00;0,00;0,00;4,47;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"DONGQI";;;;;;;;
"A5.FAC.101.B20DIFNC";"100%WS";"SIGN";-1;8984300;"A5.FAC.101.B20";8984298;"2/18 100% CASHMERE";"DIFNC";90,64;500,00;90,64;500,00;90,64;500,00;;;;0,00;91,64;"A5.FAC.101";"B20";0,00;0,00;0,00;274,92;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"SIGN";;;;;;;;
"A5.FAC.101.N45DIFNC";"100%WS";"SIGN";-1;8984306;"A5.FAC.101.N45";8984298;"2/18 100% CASHMERE";"DIFNC";90,64;500,00;90,64;500,00;90,64;500,00;;;;0,00;91,64;"A5.FAC.101";"N45";0,00;0,00;0,00;274,92;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"SIGN";;;;;;;;
"A5.FAC.101.UD1DIFNC";"100%WS";"SIGN";-1;8990155;"A5.FAC.101.UD1";8984298;"2/18 100% CASHMERE";"DIFNC";90,64;500,00;90,64;500,00;90,64;500,00;;;;0,00;91,64;"A5.FAC.101";"UD1";0,00;0,00;0,00;274,92;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"SIGN";;;;;;;;
"A5.FAC.102.B32DIFNC";"60%SE + 40%WO";"SIGN";-1;8984320;"A5.FAC.102.B32";8984317;"2/80 60%SILK 40%WOOL";"DIFNC";95,79;500,00;95,79;500,00;95,79;500,00;;;;0,00;96,79;"A5.FAC.102";"B32";0,00;0,00;0,00;387,16;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"SIGN";;;;;;;;
"A5.FAC.102.N99DIFNC";"60%SE + 40%WO";"SIGN";-1;8984326;"A5.FAC.102.N99";8984317;"2/80 60%SILK 40%WOOL";"DIFNC";95,79;500,00;95,79;500,00;95,79;500,00;;;;0,00;96,79;"A5.FAC.102";"N99";0,00;0,00;0,00;387,16;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"SIGN";;;;;;;;
"A5.FAC.102.RG0DIFNC";"60%SE + 40%WO";"SIGN";-1;8984330;"A5.FAC.102.RG0";8984317;"2/80 60%SILK 40%WOOL";"DIFNC";95,79;500,00;95,79;500,00;95,79;500,00;;;;0,00;96,79;"A5.FAC.102";"RG0";0,00;0,00;0,00;387,16;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"SIGN";;;;;;;;
"A5.FAC.102.UD9DIFNC";"60%SE + 40%WO";"SIGN";-1;8984332;"A5.FAC.102.UD9";8984317;"2/80 60%SILK 40%WOOL";"DIFNC";95,79;500,00;95,79;500,00;95,79;500,00;;;;0,00;96,79;"A5.FAC.102";"UD9";0,00;0,00;0,00;387,16;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"SIGN";;;;;;;;
"A5.FAC.501.BA6MA1NC";"62%VI + 38%PL";"YARNSCOLORS-MATP";-1;8823345;"A5.FAC.501.BA6";8823344;"Athena C3003 nm2/68";"MA1NC";275,86;1730,00;251,49;1569,00;179,15;1098,00;;;;0,00;252,49;"A5.FAC.501";"BA6";0,00;0,00;0,00;1112,40;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;108,88;156,43;162,37;108,88;162,37
"A5.FAC.501.EU1MA1NC";"62%VI + 38%PL";"YARNSCOLORS-MATP";-1;8823346;"A5.FAC.501.EU1";8823344;"Athena C3003 nm2/68";"MA1NC";16,11;99,00;16,27;100,00;11,71;72,00;;;;0,00;17,27;"A5.FAC.501";"EU1";0,00;0,00;0,00;1112,40;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
"A5.FAC.501.HH2MA1NC";"62%VI + 38%PL";"YARNSCOLORS-MATP";-1;8823348;"A5.FAC.501.HH2";8823344;"Athena C3003 nm2/68";"MA1NC";51,11;191,00;48,74;179,00;33,03;116,00;;;;0,00;49,74;"A5.FAC.501";"HH2";0,00;0,00;0,00;1112,40;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
"A5.FAC.501.N11MA1NC";"62%VI + 38%PL";"YARNSCOLORS-MATP";-1;8823351;"A5.FAC.501.N11";8823344;"Athena C3003 nm2/68";"MA1NC";103,17;634,00;92,43;568,00;59,23;364,00;;;;0,00;93,43;"A5.FAC.501";"N11";0,00;0,00;0,00;1112,40;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
"A5.FAC.501.N2ADIFNC";"62%VI + 38%PL";"YARNSCOLORS-MATP";-1;8995119;"A5.FAC.501.N2A";8823344;"Athena C3003 nm2/68";"DIFNC";94,55;600,00;94,55;600,00;94,55;600,00;;;;0,00;95,55;"A5.FAC.501";"N2A";0,00;0,00;0,00;1112,40;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
"A5.FAC.501.N99DIFNC";"62%VI + 38%PL";"YARNSCOLORS-MATP";-1;8823352;"A5.FAC.501.N99";8823344;"Athena C3003 nm2/68";"DIFNC";94,55;600,00;94,55;600,00;94,55;600,00;;;;0,00;581,64;"A5.FAC.501";"N99";0,00;0,00;0,00;1112,40;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
"A5.FAC.501.N99MA1NC";"62%VI + 38%PL";"YARNSCOLORS-MATP";-1;8823352;"A5.FAC.501.N99";8823344;"Athena C3003 nm2/68";"MA1NC";533,58;1857,00;486,09;1693,00;346,88;1216,00;;;;0,00;581,64;"A5.FAC.501";"N99";0,00;0,00;0,00;1112,40;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
"A5.FAC.501.W4AMA1NC";"62%VI + 38%PL";"YARNSCOLORS-MATP";-1;8823355;"A5.FAC.501.W4A";8823344;"Athena C3003 nm2/68";"MA1NC";21,71;91,00;21,25;88,00;11,48;49,00;;;;0,00;22,25;"A5.FAC.501";"W4A";0,00;0,00;0,00;1112,40;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
"A5.FAC.502.B02MH1NC";"72%VI + 28%PL";"YARNSCOLORS-MATP";-1;8829164;"A5.FAC.502.B02";8817064;"Snowy C2795 nm2/50";"MH1NC";506,63;1158,00;506,63;1158,00;506,63;1158,00;;;;0,00;507,63;"A5.FAC.502";"B02";0,00;0,00;0,00;6765,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;491,87;491,87;491,87;491,87;491,87
"A5.FAC.502.B20ECRNC";"72%VI + 28%PL";"YARNSCOLORS-MATP";-1;8856579;"A5.FAC.502.B20";8817064;"Snowy C2795 nm2/50";"ECRNC";125,91;501,00;125,91;501,00;125,91;501,00;;;;0,00;126,91;"A5.FAC.502";"B20";0,00;0,00;0,00;6765,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
"A5.FAC.502.BM0LIMNC";"72%VI + 28%PL";"YARNSCOLORS-MATP";-1;8817065;"A5.FAC.502.BM0";8817064;"Snowy C2795 nm2/50";"LIMNC";190,69;1042,00;190,69;1042,00;190,69;1042,00;;;;0,00;191,69;"A5.FAC.502";"BM0";0,00;0,00;0,00;6765,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
"A5.FAC.502.EA9LIMNC";"72%VI + 28%PL";"YARNSCOLORS-MATP";-1;8817067;"A5.FAC.502.EA9";8817064;"Snowy C2795 nm2/50";"LIMNC";612,00;1200,00;612,00;1200,00;612,00;1200,00;;;;0,00;613,00;"A5.FAC.502";"EA9";0,00;0,00;0,00;6765,39;0,00;0,00;;;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
